,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
360,grip,[3 3],[2 3],T,top left,blue,13,14.274144411087036,"['up', 'up', 'up', 'up', 'left', 'up', 'left', 'left', 'left', 'up', 'left', 'left', 'grip']"
361,grip,[15 14],[15 13],U,bottom right,magenta,12,14.024882078170776,"['right', 'down', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
362,grip,[6 6],[6 6],T,center,blue,7,7.734870672225952,"['up', 'up', 'left', 'up', 'left', 'left', 'grip']"
363,right,[10 12],[ 6 14],W,bottom,yellow,20,21.441511869430542,"['down', 'right', 'down', 'right', 'down', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
364,grip,[14 16],[15 16],W,bottom right,magenta,13,15.071977853775024,"['down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
365,grip,[10  9],[14 15],Z,bottom right,cyan,10,11.588004112243652,"['down', 'down', 'right', 'down', 'right', 'up', 'up', 'up', 'left', 'grip']"
366,grip,[ 7 15],[ 7 15],U,bottom,red,9,9.87831449508667,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
367,grip,[ 8 16],[ 8 16],P,bottom,green,9,9.948868751525879,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
368,grip,[7 5],[7 5],X,top,cyan,7,7.857417345046997,"['up', 'up', 'up', 'up', 'left', 'left', 'grip']"
369,grip,[4 6],[4 6],T,left,red,9,9.98844289779663,"['left', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
370,grip,[4 4],[5 4],W,top left,yellow,11,12.010152816772461,"['up', 'up', 'up', 'left', 'left', 'up', 'up', 'left', 'left', 'left', 'grip']"
371,grip,[2 7],[2 7],W,left,cyan,12,13.13267207145691,"['left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'down', 'grip']"
372,grip,[17 16],[16 15],Z,bottom right,yellow,16,17.375227689743042,"['down', 'down', 'right', 'down', 'down', 'right', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'grip']"
373,up,[13  9],[15 11],X,right,red,20,21.312061309814453,"['right', 'right', 'right', 'right', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
374,grip,[ 7 15],[ 7 15],X,bottom,green,9,9.94900894165039,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'left', 'grip']"
375,grip,[ 7 12],[ 7 12],X,center,yellow,6,6.785983085632324,"['down', 'down', 'left', 'left', 'down', 'grip']"
376,up,[ 6 12],[ 6 14],Z,bottom,red,20,21.53751039505005,"['left', 'left', 'down', 'down', 'left', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
377,down,[ 9 15],[11  2],Z,top,yellow,20,21.445672273635864,"['down', 'down', 'down', 'up', 'down', 'down', 'down', 'down', 'up', 'down', 'up', 'up', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
378,grip,[ 4 10],[ 4 10],W,left,yellow,7,7.804744243621826,"['left', 'left', 'left', 'left', 'left', 'down', 'grip']"
379,grip,[15  6],[15  6],T,right,yellow,10,10.95516061782837,"['right', 'right', 'up', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
380,grip,[9 9],[9 9],Z,center,red,1,1.363896131515503,['grip']
381,grip,[ 7 12],[ 7 12],U,center,green,6,6.7500832080841064,"['down', 'down', 'down', 'left', 'left', 'grip']"
382,grip,[ 8 16],[11  2],U,top,yellow,9,9.893864393234253,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
383,down,[ 4 10],[ 2 13],U,bottom left,green,20,21.545104503631592,"['left', 'left', 'left', 'left', 'left', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
384,grip,[16 13],[16 13],X,bottom right,red,12,13.078605890274048,"['right', 'right', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
385,grip,[16  8],[16  8],W,right,green,9,9.906210660934448,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'up', 'grip']"
386,up,[4 6],[5 6],P,left,magenta,20,21.30302882194519,"['up', 'left', 'up', 'left', 'left', 'up', 'left', 'down', 'up', 'left', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
387,grip,[4 6],[4 6],T,left,green,9,9.898829698562622,"['left', 'left', 'up', 'left', 'up', 'left', 'up', 'left', 'grip']"
388,grip,[9 9],[9 9],X,center,blue,1,1.3964729309082031,['grip']
389,grip,[11  8],[11  8],P,center,cyan,4,4.554029703140259,"['right', 'right', 'up', 'grip']"
390,grip,[7 3],[7 3],Z,top,cyan,9,9.948505163192749,"['up', 'up', 'up', 'up', 'up', 'left', 'up', 'left', 'grip']"
391,grip,[ 9 13],[ 9 13],T,bottom,blue,5,5.637463331222534,"['down', 'down', 'down', 'down', 'grip']"
392,up,[13  9],[14 10],U,right,magenta,20,21.409132957458496,"['up', 'right', 'right', 'right', 'down', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
393,grip,[11  6],[11  6],T,center,magenta,6,6.813308477401733,"['up', 'up', 'right', 'up', 'right', 'grip']"
394,grip,[12  8],[12  8],W,center,red,5,5.674271821975708,"['right', 'right', 'up', 'right', 'grip']"
395,grip,[6 4],[7 4],T,top,green,9,9.855370283126831,"['up', 'up', 'up', 'left', 'up', 'left', 'left', 'up', 'grip']"
396,grip,[3 9],[4 9],W,left,yellow,9,10.006367444992065,"['left', 'left', 'left', 'left', 'left', 'up', 'down', 'left', 'grip']"
397,grip,[ 5 15],[ 5 15],W,bottom left,magenta,11,12.766207933425903,"['down', 'down', 'down', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'grip']"
398,up,[ 6 10],[ 4 16],W,bottom left,cyan,20,22.575558185577393,"['down', 'down', 'down', 'left', 'down', 'up', 'left', 'up', 'down', 'down', 'left', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'up', 'up']"
399,grip,[13  4],[13  4],W,top right,red,10,10.931983709335327,"['up', 'up', 'up', 'right', 'right', 'right', 'up', 'up', 'right', 'grip']"
400,grip,[15 16],[15 16],Z,bottom right,yellow,14,15.174774169921875,"['down', 'down', 'down', 'right', 'down', 'right', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'grip']"
401,grip,[2 7],[2 7],P,left,blue,10,11.042103290557861,"['left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
402,grip,[15 11],[15 11],T,right,green,9,9.867995738983154,"['right', 'right', 'right', 'right', 'right', 'down', 'right', 'down', 'grip']"
403,grip,[14 12],[14 12],T,right,magenta,9,9.886196374893188,"['right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
404,right,[4 6],[ 8 15],Z,bottom,magenta,20,21.323397636413574,"['left', 'left', 'up', 'left', 'up', 'left', 'up', 'left', 'down', 'up', 'down', 'up', 'left', 'down', 'down', 'up', 'up', 'down', 'up', 'right']"
405,grip,[ 9 10],[ 9 10],Z,center,green,2,2.444563865661621,"['down', 'grip']"
406,grip,[16  3],[16  2],U,top right,cyan,14,16.029993534088135,"['up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'grip']"
407,grip,[9 6],[9 6],U,center,blue,4,4.587584495544434,"['up', 'up', 'up', 'grip']"
408,grip,[12 10],[12  9],U,center,blue,5,5.680754661560059,"['right', 'right', 'down', 'right', 'grip']"
409,up,[8 8],[9 9],U,center,yellow,20,21.344189167022705,"['left', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
410,grip,[ 7 15],[ 7 15],W,bottom,yellow,17,18.501587867736816,"['down', 'down', 'down', 'down', 'down', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'down', 'left', 'grip']"
411,left,[4 4],[11  2],X,top,red,20,21.31843137741089,"['left', 'left', 'up', 'up', 'left', 'up', 'up', 'up', 'left', 'right', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
412,grip,[8 4],[8 4],X,top,yellow,7,7.7805798053741455,"['up', 'up', 'up', 'up', 'up', 'left', 'grip']"
413,grip,[2 5],[2 6],P,left,green,12,13.277470111846924,"['left', 'left', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
414,grip,[7 4],[7 4],X,top,yellow,8,8.925108671188354,"['up', 'up', 'up', 'up', 'left', 'up', 'left', 'grip']"
415,grip,[9 6],[9 6],Z,center,green,4,4.5949366092681885,"['up', 'up', 'up', 'grip']"
416,grip,[ 7 16],[ 7 16],X,bottom,blue,10,10.994601249694824,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'down', 'grip']"
417,grip,[4 4],[4 3],U,top left,red,11,12.14508581161499,"['up', 'up', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'left', 'grip']"
418,grip,[ 5 16],[ 6 16],P,bottom,blue,12,13.072808980941772,"['down', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'down', 'down', 'left', 'grip']"
419,grip,[12  5],[10  8],Z,center,green,16,17.45806884765625,"['up', 'up', 'right', 'right', 'down', 'up', 'down', 'up', 'right', 'down', 'up', 'down', 'up', 'up', 'up', 'grip']"
420,grip,[16  6],[16  6],W,right,green,11,11.953230142593384,"['right', 'right', 'right', 'right', 'right', 'up', 'up', 'right', 'up', 'right', 'grip']"
421,grip,[2 7],[2 7],T,left,red,10,10.962672233581543,"['left', 'left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'grip']"
422,grip,[16 15],[16 15],U,bottom right,green,14,15.21051812171936,"['down', 'right', 'right', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'right', 'grip']"
423,grip,[ 9 10],[ 8 10],T,center,cyan,2,1.8626234531402588,"['down', 'grip']"
424,left,[13  3],[16  2],T,top right,red,20,14.901191234588623,"['up', 'up', 'up', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'up', 'left', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'left']"
425,grip,[13  4],[13  4],P,top right,yellow,10,9.550499439239502,"['up', 'up', 'up', 'up', 'right', 'up', 'right', 'right', 'right', 'grip']"
426,grip,[ 7 16],[ 7 15],U,bottom,magenta,10,11.0121591091156,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'left', 'down', 'grip']"
427,grip,[10  8],[10  8],U,center,blue,3,3.562739133834839,"['up', 'right', 'grip']"
428,grip,[ 3 14],[ 3 14],X,bottom left,cyan,12,14.006115674972534,"['down', 'left', 'left', 'left', 'down', 'left', 'down', 'down', 'left', 'left', 'down', 'grip']"
429,up,[12  8],[14  6],X,right,yellow,20,21.595383405685425,"['right', 'right', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'right', 'up', 'up', 'down', 'down', 'up']"
430,grip,[14  5],[14  5],W,top right,cyan,10,11.59402084350586,"['up', 'up', 'right', 'right', 'up', 'right', 'up', 'right', 'right', 'grip']"
431,grip,[4 6],[4 6],X,left,yellow,13,14.227058410644531,"['left', 'up', 'up', 'left', 'left', 'up', 'left', 'right', 'right', 'left', 'left', 'left', 'grip']"
432,grip,[ 8 15],[ 8 15],U,bottom,yellow,8,8.978925943374634,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
433,grip,[ 8 15],[ 8 15],U,bottom,magenta,8,8.932015180587769,"['down', 'down', 'down', 'down', 'down', 'down', 'left', 'grip']"
434,grip,[9 3],[8 3],T,top,blue,7,7.887644052505493,"['up', 'up', 'up', 'up', 'up', 'up', 'grip']"
435,grip,[8 6],[7 6],T,center,blue,5,5.715852975845337,"['up', 'up', 'up', 'left', 'grip']"
436,grip,[14 16],[14 16],X,bottom right,cyan,13,15.04825758934021,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'grip']"
437,grip,[ 8 17],[ 8 16],U,bottom,cyan,10,11.058099508285522,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
438,grip,[11 16],[11 16],W,bottom,cyan,10,11.110655784606934,"['down', 'down', 'down', 'down', 'down', 'down', 'right', 'down', 'right', 'grip']"
439,left,[ 6 14],[ 2 15],X,bottom left,red,20,21.58698868751526,"['down', 'left', 'down', 'left', 'right', 'down', 'left', 'left', 'right', 'down', 'down', 'right', 'left', 'left', 'right', 'left', 'right', 'right', 'left', 'left']"
440,grip,[ 3 16],[ 3 16],T,bottom left,magenta,14,16.115477085113525,"['down', 'down', 'down', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
441,down,[11  3],[11  2],W,top,magenta,20,21.43550992012024,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'down', 'up', 'down', 'up', 'up', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down']"
442,grip,[3 4],[4 4],U,top left,blue,12,13.198907852172852,"['up', 'up', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
443,down,[9 9],[ 7 10],Z,center,cyan,20,21.5669903755188,"['up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'up', 'down']"
444,grip,[ 3 15],[ 3 15],T,bottom left,green,13,14.290136098861694,"['down', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'down', 'down', 'left', 'left', 'grip']"
445,grip,[ 8 10],[ 9 10],T,center,red,3,3.610126256942749,"['down', 'left', 'grip']"
446,grip,[11  3],[11  3],X,top,cyan,9,9.990051746368408,"['up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
447,grip,[14 16],[15 16],T,bottom right,yellow,13,14.349992513656616,"['down', 'down', 'down', 'down', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
448,up,[13 -7],[9 4],P,top,blue,20,21.65470790863037,"['up', 'right', 'up', 'right', 'up', 'right', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
449,right,[9 5],[8 5],T,top,magenta,20,21.524198293685913,"['up', 'up', 'up', 'up', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
450,grip,[4 3],[4 3],Z,top left,blue,12,13.121765375137329,"['up', 'up', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'grip']"
451,up,[8 8],[ 2 15],U,bottom left,yellow,20,21.423059701919556,"['down', 'up', 'down', 'left', 'up', 'up', 'up', 'down', 'up', 'up', 'up', 'down', 'down', 'down', 'up', 'down', 'down', 'up', 'down', 'up']"
452,grip,[ 2 15],[ 2 15],U,bottom left,blue,14,15.417988300323486,"['down', 'down', 'left', 'left', 'down', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'left', 'grip']"
453,grip,[16  5],[16  5],T,top right,cyan,12,13.956772565841675,"['up', 'up', 'right', 'right', 'up', 'right', 'up', 'right', 'right', 'right', 'right', 'grip']"
454,grip,[10 13],[11 13],P,bottom,cyan,6,6.747173070907593,"['down', 'down', 'down', 'down', 'right', 'grip']"
455,grip,[ 3 10],[ 3 10],P,left,red,8,8.959999322891235,"['left', 'left', 'left', 'left', 'left', 'left', 'down', 'grip']"
456,grip,[13  6],[13  6],X,right,cyan,8,8.78151798248291,"['up', 'up', 'right', 'right', 'right', 'up', 'right', 'grip']"
457,grip,[2 7],[2 7],U,left,cyan,10,11.022503137588501,"['left', 'left', 'left', 'left', 'left', 'up', 'up', 'left', 'left', 'grip']"
458,grip,[14  6],[14  5],T,top right,yellow,11,12.145000457763672,"['right', 'up', 'right', 'up', 'right', 'down', 'up', 'right', 'up', 'right', 'grip']"
459,grip,[12 15],[12 15],U,bottom,cyan,10,10.986717462539673,"['down', 'down', 'down', 'down', 'right', 'down', 'right', 'down', 'right', 'grip']"
460,right,[6 8],[3 7],P,left,green,20,21.50760841369629,"['left', 'left', 'left', 'left', 'up', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'left', 'right', 'right', 'left', 'left', 'right', 'right']"
461,grip,[ 3 14],[ 3 14],W,bottom left,cyan,12,13.82612681388855,"['down', 'left', 'left', 'down', 'left', 'down', 'left', 'down', 'left', 'left', 'down', 'grip']"
462,grip,[12  7],[12  6],U,center,yellow,6,6.81261134147644,"['up', 'right', 'right', 'up', 'right', 'grip']"
463,grip,[ 9 16],[ 9 16],X,bottom,magenta,8,8.919487714767456,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'grip']"
464,grip,[14  6],[14  6],P,right,magenta,9,9.975118398666382,"['right', 'up', 'right', 'up', 'right', 'up', 'right', 'right', 'grip']"
465,grip,[3 2],[3 2],T,top left,red,14,15.270750284194946,"['up', 'up', 'up', 'up', 'up', 'left', 'left', 'up', 'left', 'left', 'up', 'left', 'left', 'grip']"
466,grip,[7 5],[7 5],W,top,red,7,7.768873691558838,"['up', 'up', 'up', 'left', 'up', 'left', 'grip']"
467,grip,[11 11],[11 11],X,center,red,5,5.696922779083252,"['down', 'right', 'down', 'right', 'grip']"
468,up,[15 11],[16 11],U,right,red,20,21.59133529663086,"['right', 'right', 'right', 'down', 'right', 'down', 'right', 'down', 'up', 'down', 'up', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
469,grip,[6 4],[7 4],U,top,magenta,9,10.021204948425293,"['up', 'up', 'up', 'left', 'up', 'left', 'up', 'left', 'grip']"
470,up,[ 9 13],[ 9 15],W,bottom,green,20,21.512704372406006,"['down', 'down', 'down', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
471,up,[ 7 13],[4 7],X,left,magenta,20,21.624412536621094,"['down', 'down', 'up', 'down', 'down', 'left', 'down', 'up', 'up', 'up', 'down', 'left', 'up', 'down', 'down', 'down', 'down', 'up', 'down', 'up']"
472,grip,[11  6],[11  6],W,center,green,6,6.761999607086182,"['up', 'up', 'right', 'up', 'right', 'grip']"
473,grip,[ 5 14],[ 5 14],P,bottom left,yellow,10,11.017627716064453,"['left', 'left', 'down', 'down', 'left', 'down', 'down', 'left', 'down', 'grip']"
474,right,[10 10],[11 11],T,center,blue,20,21.494328022003174,"['down', 'right', 'left', 'up', 'down', 'up', 'down', 'right', 'down', 'up', 'down', 'up', 'left', 'right', 'up', 'down', 'down', 'up', 'left', 'right']"
475,grip,[ 2 16],[ 2 16],Z,bottom left,green,15,16.41483473777771,"['down', 'down', 'down', 'down', 'left', 'left', 'left', 'down', 'left', 'down', 'left', 'left', 'down', 'left', 'grip']"
476,grip,[11  2],[11  2],X,top,yellow,10,11.112975120544434,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'up', 'grip']"
477,grip,[ 9 10],[ 9 10],P,center,cyan,2,2.476250648498535,"['down', 'grip']"
478,grip,[16  5],[16  5],W,top right,blue,12,13.111183166503906,"['up', 'up', 'right', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'right', 'grip']"
479,grip,[9 6],[9 6],P,center,magenta,4,4.595814228057861,"['up', 'up', 'up', 'grip']"
480,grip,[ 8 15],[ 8 14],U,bottom,yellow,8,8.931387901306152,"['down', 'down', 'down', 'down', 'down', 'left', 'down', 'grip']"
481,grip,[ 7 10],[ 7 10],T,center,yellow,4,4.574177026748657,"['left', 'left', 'down', 'grip']"
482,grip,[11  2],[11  2],P,top,cyan,12,13.098133325576782,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'left', 'right', 'grip']"
483,grip,[13 11],[14 11],W,right,red,7,7.865475416183472,"['right', 'right', 'right', 'down', 'right', 'down', 'grip']"
484,grip,[4 9],[4 9],U,left,red,6,6.6705334186553955,"['left', 'left', 'left', 'left', 'left', 'grip']"
485,grip,[ 5 13],[ 4 13],T,bottom left,blue,9,9.909177541732788,"['left', 'down', 'down', 'left', 'left', 'left', 'down', 'down', 'grip']"
486,grip,[ 7 12],[ 7 12],Z,center,yellow,6,6.840999603271484,"['down', 'down', 'left', 'left', 'down', 'grip']"
487,grip,[9 7],[9 7],P,center,green,3,3.5511231422424316,"['up', 'up', 'grip']"
488,grip,[16 14],[16 14],Z,bottom right,green,13,14.346359014511108,"['right', 'down', 'right', 'down', 'right', 'right', 'down', 'down', 'right', 'right', 'down', 'right', 'grip']"
489,grip,[13  7],[13  7],X,right,cyan,7,7.871325254440308,"['right', 'right', 'right', 'right', 'up', 'up', 'grip']"
490,grip,[ 7 12],[ 7 12],W,center,red,6,6.856851816177368,"['down', 'left', 'down', 'down', 'left', 'grip']"
491,grip,[12  9],[12  9],P,center,yellow,4,4.597117900848389,"['right', 'right', 'right', 'grip']"
492,grip,[ 8 11],[ 8 11],X,center,magenta,4,4.688412427902222,"['down', 'down', 'left', 'grip']"
493,grip,[9 6],[9 6],Z,center,yellow,4,4.488412857055664,"['up', 'up', 'up', 'grip']"
494,grip,[14  6],[14  6],T,right,green,9,10.05434536933899,"['up', 'right', 'right', 'up', 'right', 'right', 'up', 'right', 'grip']"
495,grip,[2 7],[2 7],P,left,yellow,10,11.15280532836914,"['left', 'left', 'left', 'up', 'left', 'up', 'left', 'left', 'left', 'grip']"
496,grip,[15 12],[16 12],T,right,cyan,10,11.054689168930054,"['right', 'right', 'right', 'right', 'down', 'right', 'down', 'down', 'right', 'grip']"
497,grip,[ 9 10],[ 9 10],U,center,blue,2,2.5106492042541504,"['down', 'grip']"
498,grip,[13 11],[13 11],X,right,cyan,7,7.810137033462524,"['right', 'right', 'down', 'right', 'down', 'right', 'grip']"
499,grip,[ 5 11],[ 6 11],P,center,green,7,7.86157751083374,"['left', 'left', 'down', 'left', 'down', 'left', 'grip']"
500,grip,[15  6],[15  6],X,right,yellow,10,11.033459663391113,"['right', 'right', 'right', 'right', 'up', 'right', 'up', 'up', 'right', 'grip']"
501,grip,[11  2],[11  2],U,top,green,10,11.052997589111328,"['up', 'up', 'up', 'up', 'up', 'up', 'right', 'up', 'right', 'grip']"
502,grip,[8 5],[9 5],T,top,cyan,6,6.797051668167114,"['up', 'up', 'up', 'up', 'left', 'grip']"
