,last_move,predicted_position,target_position,shape,region,color,steps,time,total_steps_taken
240,right,[29  9],[14  6],U,right,red,20,2.4420063495635986,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
241,right,[29  9],[16 13],T,bottom right,red,20,2.402533769607544,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
242,right,[29  9],[11  9],X,center,yellow,20,2.428779363632202,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
243,right,[29  9],[12  5],W,top,blue,20,2.426821231842041,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
244,right,[29  9],[ 6 14],W,bottom,green,20,2.475921630859375,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
245,right,[29  9],[13 16],Z,bottom right,green,20,2.508565902709961,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
246,up,[  9 -11],[4 4],X,top left,yellow,20,2.4751927852630615,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
247,right,[17  7],[ 9 11],Z,center,blue,20,2.4913036823272705,"['up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
248,right,[29  9],[15  8],X,right,blue,20,2.4578030109405518,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
249,right,[29  9],[8 5],P,top,magenta,20,2.487236976623535,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
250,up,[14 -6],[5 2],X,top left,red,20,2.4861900806427,"['up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
251,left,[15  9],[ 2 12],W,left,cyan,20,2.4848742485046387,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
252,right,[29  9],[12  8],X,center,yellow,20,2.509350299835205,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
253,up,[  9 -11],[ 3 16],P,bottom left,cyan,20,2.4949746131896973,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
254,right,[29  9],[ 8 13],P,bottom,magenta,20,2.479276180267334,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
255,right,[29  9],[12 11],X,center,magenta,20,2.4999899864196777,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
256,right,[28  8],[15  5],T,top right,yellow,20,2.484576463699341,"['right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
257,left,[-8  6],[2 6],T,left,yellow,20,2.4899628162384033,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'up', 'left', 'up', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
258,up,[9 9],[ 2 16],X,bottom left,yellow,20,2.5003299713134766,"['down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
259,right,[29  9],[7 5],W,top,blue,20,2.5033719539642334,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
260,right,[29  9],[16  5],U,top right,green,20,2.4926178455352783,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
261,right,[29  9],[12 14],U,bottom,blue,20,2.493272304534912,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
262,up,[9 9],[ 2 16],U,bottom left,magenta,20,2.4865102767944336,"['down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
263,up,[  9 -11],[4 4],U,top left,yellow,20,2.466233253479004,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
264,right,[29  9],[ 6 13],X,bottom,magenta,20,2.50427508354187,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
265,right,[26  6],[8 6],W,center,magenta,20,2.517224073410034,"['right', 'up', 'up', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
266,right,[29  9],[14 15],X,bottom right,red,20,2.496694803237915,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
267,up,[  9 -11],[5 2],P,top left,magenta,20,2.4993579387664795,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
268,left,[-11   9],[ 2 10],T,left,yellow,20,2.523174285888672,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
269,right,[29  9],[8 3],Z,top,yellow,20,2.5063204765319824,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
270,left,[9 9],[4 7],T,left,cyan,20,2.4926600456237793,"['right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
271,right,[29  9],[16  9],T,right,cyan,20,2.460503578186035,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
272,right,[29  9],[13 11],U,right,green,20,2.509915828704834,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
273,right,[29  9],[3 7],U,left,cyan,20,2.466017723083496,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
274,right,[29  9],[13  4],U,top right,red,20,2.4611451625823975,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
275,up,[  8 -10],[3 7],Z,left,red,20,2.452624797821045,"['up', 'up', 'up', 'up', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
276,right,[9 9],[3 2],P,top left,cyan,20,2.474496364593506,"['left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
277,right,[29  9],[16 12],P,right,magenta,20,2.4571375846862793,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
278,right,[28  8],[6 2],T,top,magenta,20,2.4658541679382324,"['up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
279,right,[5 9],[ 2 12],P,left,red,20,2.4472007751464844,"['left', 'left', 'left', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
280,right,[28  8],[10  7],Z,center,yellow,20,2.4410784244537354,"['right', 'right', 'right', 'right', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
281,right,[29  9],[14 15],P,bottom right,red,20,2.477961540222168,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
282,down,[ 9 29],[10 15],P,bottom,yellow,20,2.466766595840454,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']"
283,right,[29  9],[6 8],X,center,magenta,20,2.493176221847534,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
284,up,[ 9 13],[ 6 14],U,bottom,cyan,20,2.496314525604248,"['down', 'down', 'down', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
285,right,[28  8],[12 14],W,bottom,blue,20,2.5018351078033447,"['up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
286,right,[28  8],[11  8],P,center,cyan,20,2.471461534500122,"['up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
287,right,[22  2],[6 5],P,top,green,20,2.4751381874084473,"['up', 'up', 'up', 'right', 'up', 'right', 'right', 'right', 'right', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
288,right,[13  9],[3 8],X,left,green,20,2.4428858757019043,"['right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
289,left,[11  9],[ 4 11],W,left,blue,20,2.4688470363616943,"['right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
290,up,[  9 -11],[10  8],P,center,red,20,2.460775375366211,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
291,right,[29  9],[15 11],X,right,red,20,2.512547016143799,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
292,right,[29  9],[10 13],Z,bottom,red,20,2.5213778018951416,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
293,right,[7 9],[2 3],X,top left,cyan,20,2.5119247436523438,"['left', 'left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
294,up,[  9 -11],[ 2 16],P,bottom left,cyan,20,2.4753336906433105,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
295,up,[11  9],[ 9 15],X,bottom,yellow,20,2.5096869468688965,"['up', 'right', 'down', 'right', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'down', 'up']"
296,right,[29  9],[9 7],Z,center,red,20,2.4880597591400146,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
297,right,[ 8 10],[10  2],U,top,magenta,20,2.4926695823669434,"['left', 'down', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
298,right,[29  9],[16 14],Z,bottom right,cyan,20,2.456610918045044,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
299,right,[29  9],[11  4],Z,top,red,20,2.449286937713623,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
300,left,[-10   8],[ 2 12],T,left,yellow,20,2.4593803882598877,"['left', 'left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
301,right,[29  9],[16 14],U,bottom right,cyan,20,2.501282215118408,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
302,right,[29  9],[13  6],W,right,yellow,20,2.527644157409668,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
303,right,[29  9],[11  6],P,center,magenta,20,2.479119300842285,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
304,right,[29  9],[12  8],Z,center,magenta,20,2.478689193725586,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
305,right,[29  9],[11 13],T,bottom,cyan,20,2.5239996910095215,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
306,right,[29  9],[13 16],P,bottom right,cyan,20,2.5089569091796875,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
307,up,[  9 -11],[2 2],P,top left,yellow,20,2.4462807178497314,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
308,right,[29  9],[ 9 10],P,center,green,20,2.490355968475342,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
309,right,[29  9],[16  7],X,right,blue,20,2.4831531047821045,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
310,right,[29  9],[13 11],Z,right,red,20,2.44755482673645,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
311,right,[29  9],[16  9],T,right,blue,20,2.463681221008301,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
312,right,[29  9],[12 14],X,bottom,magenta,20,2.49519944190979,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
313,right,[29  9],[2 6],T,left,magenta,20,2.5087475776672363,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
314,right,[29  9],[ 8 14],W,bottom,magenta,20,2.517949342727661,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
315,right,[29  9],[15 10],W,right,blue,20,2.4535889625549316,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
316,right,[29  9],[16  7],U,right,yellow,20,2.486138105392456,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
317,right,[29  9],[15  5],U,top right,yellow,20,2.4699547290802,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
318,right,[29  9],[11  6],X,center,magenta,20,2.432025194168091,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
319,right,[29  9],[ 8 13],Z,bottom,magenta,20,2.4082212448120117,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
320,right,[17  9],[ 3 10],W,left,cyan,20,2.4347636699676514,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
321,right,[29  9],[14 14],X,bottom right,green,20,2.4739363193511963,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
322,left,[10 12],[ 6 14],Z,bottom,cyan,20,2.4841818809509277,"['down', 'down', 'right', 'down', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
323,right,[29  9],[ 8 10],X,center,blue,20,2.4918501377105713,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
324,right,[23  3],[4 2],T,top left,blue,20,2.4480137825012207,"['right', 'right', 'right', 'right', 'right', 'right', 'up', 'right', 'right', 'up', 'up', 'up', 'up', 'up', 'right', 'right', 'right', 'right', 'right', 'right']"
325,up,[  9 -11],[8 8],P,center,magenta,20,2.483280897140503,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
326,right,[29  9],[15 12],X,right,yellow,20,2.439727306365967,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
327,right,[29  9],[11 15],P,bottom,red,20,2.4870357513427734,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
328,right,[29  9],[13  6],P,right,yellow,20,2.4941883087158203,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
329,right,[29  9],[13 11],P,right,magenta,20,2.486345052719116,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
330,up,[13 -7],[2 5],Z,top left,red,20,2.510514736175537,"['right', 'right', 'up', 'up', 'up', 'right', 'up', 'right', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
331,left,[13  9],[ 6 10],P,center,cyan,20,2.4438159465789795,"['right', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
332,up,[  8 -10],[3 7],P,left,cyan,20,2.5012168884277344,"['up', 'up', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
333,right,[29  9],[ 8 12],X,center,magenta,20,2.5117173194885254,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
334,right,[29  9],[7 5],U,top,magenta,20,2.519723892211914,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
335,right,[29  9],[9 8],P,center,yellow,20,2.46905779838562,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
336,right,[29  9],[12  8],W,center,blue,20,2.499075412750244,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
337,right,[15  9],[11 10],W,center,blue,20,2.481083631515503,"['right', 'right', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
338,right,[29  9],[12  2],Z,top,green,20,2.4855287075042725,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
339,right,[29  9],[16  9],T,right,cyan,20,2.483748435974121,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
340,right,[29  9],[15  2],T,top right,cyan,20,2.4733474254608154,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
341,right,[29  9],[13 14],X,bottom right,blue,20,2.4369664192199707,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
342,right,[29  9],[16  7],U,right,red,20,2.4202423095703125,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
343,right,[29  9],[8 5],T,top,magenta,20,2.4355366230010986,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
344,right,[29  9],[16 13],U,bottom right,green,20,2.4307973384857178,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
345,down,[ 9 29],[ 2 14],U,bottom left,yellow,20,2.4150302410125732,"['down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down', 'down']"
346,left,[7 9],[ 4 11],X,left,red,20,2.5030879974365234,"['left', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left']"
347,right,[13  9],[ 6 10],T,center,magenta,20,2.496295928955078,"['right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
348,left,[-9  7],[12  8],T,center,magenta,20,2.4670019149780273,"['left', 'left', 'up', 'left', 'left', 'left', 'left', 'up', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left', 'left']"
349,right,[29  9],[14 15],W,bottom right,red,20,2.501938819885254,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
350,up,[  9 -11],[3 4],U,top left,red,20,2.4935874938964844,"['up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
351,up,[ 0 -2],[5 7],P,left,green,20,2.535829782485962,"['left', 'left', 'left', 'left', 'left', 'left', 'left', 'up', 'up', 'left', 'left', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up', 'up']"
352,right,[29  9],[14  3],P,top right,blue,20,2.540595769882202,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
353,right,[29  9],[4 8],W,left,green,20,2.52791690826416,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
354,right,[29  9],[16 13],Z,bottom right,yellow,20,2.567068099975586,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
355,right,[15  9],[ 6 16],W,bottom,blue,20,2.5522191524505615,"['right', 'right', 'right', 'right', 'right', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right', 'left', 'right']"
356,right,[29  9],[16 12],W,right,red,20,2.519486665725708,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
357,right,[29  9],[9 8],U,center,cyan,20,2.490614891052246,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
358,right,[29  9],[6 7],P,center,magenta,20,2.534052848815918,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
359,right,[29  9],[15 12],W,right,cyan,20,2.516616106033325,"['right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right', 'right']"
